id,tmdb_id,imdb_id,title,release_year,genres,runtime,production_studios,tmdb_rating,imdb_rating,rotten_score,meta_score,avg_score
245,77248,tt1305678,Genius Party Beyond,2008,['Animation'],81,['STUDIO4℃'],6.3,7.0,0.0,0.0,6.65
246,17165,tt1339302,Bleach the Movie: Fade to Black,2008,"['Action', 'Animation', 'Fantasy', 'Drama']",94,"['dentsu', 'Pierrot']",7.111,7.1,0.0,0.0,7.11
247,23166,tt1343089,The Garden of Sinners: Oblivion Recording,2008,"['Animation', 'Fantasy', 'Mystery', 'Romance']",59,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",6.733,6.6,0.0,0.0,6.67
248,46033,tt1397219,Lupin the Third vs. Detective Conan,2009,"['Animation', 'Action', 'Comedy', 'Crime', 'TV Movie']",104,"['TMS Entertainment', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation']",6.916,6.7,0.0,0.0,6.81
249,28764,tt1343046,Detective Conan: The Raven Chaser,2009,"['Animation', 'Crime', 'Mystery', 'Thriller']",111,"['TOHO', 'TMS Entertainment']",7.27,7.2,0.0,0.0,7.23
250,23452,tt1422651,Gurren Lagann the Movie: The Lights in the Sky Are Stars,2009,"['Action', 'Science Fiction', 'Animation', 'Adventure']",126,"['GAINAX', 'Aniplex', 'Konami', 'KADOKAWA Shoten', 'TV Tokyo', 'dentsu']",7.9,8.0,0.0,0.0,7.95
251,22843,tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009,"['Animation', 'Science Fiction', 'Action', 'Drama']",112,['khara'],7.798,7.9,8.2,4.6,7.12
252,39057,tt1468843,Pokémon: Arceus and the Jewel of Life,2009,"['Family', 'Animation', 'Adventure', 'Fantasy']",95,"['OLM', 'Pikachu Project', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'Media Factory', 'TakaraTomy', 'jeki', 'Shogakukan-Shueisha Productions']",7.078,6.3,0.0,0.0,6.69
253,36728,tt1481363,Naruto Shippuden the Movie: The Will of Fire,2009,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Animation']",95,"['Pierrot', 'TV Tokyo', 'Shueisha', 'Aniplex', 'dentsu', 'Bandai']",7.376,7.0,0.0,0.0,7.19
254,28874,tt1474276,Summer Wars,2009,"['Animation', 'Science Fiction']",114,"['Madhouse', 'Nippon Television Network Corporation', 'KADOKAWA Shoten', 'D.N. Dream Partners', 'Warner Bros. Japan', 'Yomiuri Telecasting Corporation', 'VAP', 'Studio Chizu']",7.454,7.4,8.1,6.3,7.31
255,23167,tt1345776,The Garden of Sinners: Murder Speculation Part B,2009,"['Animation', 'Fantasy', 'Mystery', 'Romance', 'Action', 'Crime']",120,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",7.2,7.5,0.0,0.0,7.35
256,71883,tt1483797,Redline,2009,"['Animation', 'Action', 'Science Fiction']",102,"['TFC', 'Madhouse']",7.506,7.5,7.0,0.0,7.34
257,37928,tt1492151,Cencoroll,2009,"['Animation', 'Science Fiction']",27,"['Aniplex', 'Anime Innovation Tokyo']",6.2,6.7,0.0,0.0,6.45
258,68555,tt3355698,Death Note Relight 2: L's Successors,2009,"['TV Movie', 'Thriller', 'Animation', 'Crime', 'Drama', 'Fantasy']",100,"['Madhouse', 'Nippon Television Network Corporation', 'D.N. Dream Partners', 'VAP', 'Shueisha']",7.34,7.1,0.0,0.0,7.22
259,64809,tt1517216,Mai Mai Miracle,2009,"['Animation', 'Adventure', 'Drama']",94,['Madhouse'],6.977,6.9,0.0,0.0,6.94
260,35435,tt1460738,Eden of the East Movie I: The King of Eden,2009,"['Animation', 'Drama', 'Mystery', 'Science Fiction', 'Romance']",82,"['Production I.G', 'Fuji Television Network']",6.8,6.8,0.0,0.0,6.8
261,41066,tt1488591,Professor Layton and the Eternal Diva,2009,"['Family', 'Animation', 'Mystery']",99,"['LEVEL5', 'P.A.WORKS', 'OLM', 'TBS', 'Shogakukan', 'TOHO', 'jeki', 'Hakuhodo DY Media Partners', 'Pony Canyon', 'Shogakukan-Shueisha Productions', 'd-rights', 'Amuse Soft Entertainment']",7.5,6.7,0.0,0.0,7.1
262,41498,tt1485763,One Piece Film: Strong World,2009,"['Animation', 'Fantasy', 'Adventure']",114,"['Toei Animation', 'Shueisha', 'Fuji Television Network', 'Bandai', 'Toei Company']",7.427,7.4,0.0,0.0,7.41
263,699249,tt6163076,Naruto OVA 6: The Cross Roads,2009,"['Animation', 'Action']",25,['Pierrot'],6.6,6.0,0.0,0.0,6.3
264,72013,tt1587157,Yu-Gi-Oh! Bonds Beyond Time,2010,"['Animation', 'Fantasy']",50,"['NAS', 'Gallop', 'TV Tokyo']",6.5,6.3,0.0,0.0,6.4
265,46304,tt1587156,Fate/stay night: Unlimited Blade Works,2010,"['Action', 'Fantasy', 'Animation', 'Drama']",107,"['Studio Deen', 'Frontier Works', 'Notes', 'THE KLOCKWORX', 'TBS', 'NBCUniversal Entertainment Japan']",6.8,6.7,0.0,0.0,6.75
266,36865,tt1572781,The Disappearance of Haruhi Suzumiya,2010,"['Animation', 'Comedy', 'Science Fiction', 'Mystery', 'Drama']",162,"['Kyoto Animation', 'Lantis', 'KADOKAWA Shoten', 'KADOKAWA', 'THE KLOCKWORX']",7.833,8.0,0.0,0.0,7.92
267,61591,tt1679681,Welcome to the Space Show,2010,"['Animation', 'Science Fiction']",136,"['A-1 Pictures', 'Aniplex', 'dentsu']",6.5,6.7,0.0,0.0,6.6
268,234284,tt1715210,Time of EVE: The Movie,2010,"['Animation', 'Science Fiction', 'Drama']",106,"['STUDIO RIKKA', 'Directions']",7.1,7.2,0.0,0.0,7.15
269,86184,tt1613031,Doraemon: Nobita's Great Battle of the Mermaid King,2010,"['Adventure', 'Family', 'Animation', 'Fantasy', 'Science Fiction']",100,"['TV Asahi', 'ADK', 'Shogakukan', 'Shin-Ei Animation', 'Shogakukan-Shueisha Productions', 'Fujiko Productions']",6.9,6.5,0.0,0.0,6.7
270,44734,tt1468321,Eden of the East Movie II: Paradise Lost,2010,"['Animation', 'Mystery', 'Science Fiction', 'Action']",93,['Production I.G'],6.8,7.0,0.0,0.0,6.9
271,117352,tt1623674,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010,"['Animation', 'Comedy', 'Family']",99,"['Shin-Ei Animation', 'Futabasha', 'ADK', 'TV Asahi']",7.7,6.6,0.0,0.0,7.15
272,97375,tt1636815,Detective Conan: The Lost Ship in the Sky,2010,"['Animation', 'Crime', 'Mystery', 'Action']",103,"['TMS Entertainment', 'TOHO']",7.082,6.9,0.0,0.0,6.99
273,270413,tt7947592,One Piece: Strong World Episode 0,2010,"['Action', 'Animation', 'Comedy']",19,['Toei Animation'],7.244,8.0,0.0,0.0,7.62
274,71172,tt1636780,Gintama: The Movie,2010,"['Action', 'Comedy', 'Science Fiction', 'Animation']",95,"['Aniplex', 'SUNRISE', 'TV Tokyo', 'Warner Bros. Pictures', 'dentsu', 'Bandai Visual']",7.423,7.7,0.0,0.0,7.56
275,51859,tt1703049,Trigun: Badlands Rumble,2010,"['Action', 'Animation', 'Science Fiction', 'Adventure']",91,"['Madhouse', 'THE KLOCKWORX', 'Shonen Gahosha', 'FlyingDog']",7.473,7.4,0.0,0.0,7.44
276,50388,tt1690483,King of Thorn,2010,"['Fantasy', 'Animation', 'Science Fiction']",109,"['KADOKAWA', 'Bandai Visual', 'SUNRISE', 'Enterbrain', 'TV Tokyo', 'dentsu', 'Sony PCL']",6.6,6.3,0.0,0.0,6.45
277,50087,tt1690470,Pokémon: Zoroark - Master of Illusions,2010,"['Family', 'Animation', 'Adventure', 'Fantasy']",96,"['jeki', 'OLM', 'Pikachu Project', 'Shogakukan-Shueisha Productions', 'TV Tokyo', 'The Pokémon Company', 'Shogakukan', 'Media Factory', 'TakaraTomy']",6.7,6.1,0.0,0.0,6.4
278,51739,tt1568921,The Secret World of Arrietty,2010,"['Fantasy', 'Animation', 'Family']",94,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'Mitsubishi Shoji', 'dentsu', 'TOHO', 'Nippon Television Network Corporation', 'Wild Bunch', 'The Walt Disney Company (Japan)']",7.668,7.6,9.4,8.0,8.17
279,62368,tt2368669,Cat Shit One,2010,"['Animation', 'War']",22,"['International Digital Artist (IDA)', 'Studio Anima']",5.837,6.8,0.0,0.0,6.32
280,609197,tt6163022,"Naruto OVA 7: Naruto, the Genie, and the Three Wishes, Believe It!",2010,"['Animation', 'Action', 'Comedy']",14,['Pierrot'],7.4,6.1,0.0,0.0,6.75
281,50723,tt1703048,Naruto Shippuden the Movie: The Lost Tower,2010,"['Adventure', 'Action', 'Animation']",85,"['TOHO', 'TV Tokyo', 'Shueisha', 'Pierrot', 'Aniplex', 'dentsu', 'Bandai Visual']",7.173,6.8,0.0,0.0,6.99
282,64246,tt1677561,Colorful,2010,"['Animation', 'Drama', 'Family']",127,"['SUNRISE', 'Ascension']",7.204,7.3,0.0,0.0,7.25
283,89825,tt1734113,Heart and Yummie,2010,"['Adventure', 'Animation', 'Family']",89,"['Ajiado', 'TMS Entertainment', 'TV Tokyo', 'Kids Station', 'King Records']",8.025,7.4,0.0,0.0,7.71
284,73529,tt1754177,Mardock Scramble: The First Compression,2010,"['Thriller', 'Animation', 'Action', 'Drama']",69,"['GoHands', 'BROSTA TV', 'Aniplex']",6.829,6.4,0.0,0.0,6.61
285,89636,tt4008518,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,"['Action', 'Animation', 'Adventure']",30,"['Bandai Namco Group', 'Toei Animation']",7.2,6.9,0.0,0.0,7.05
286,73245,tt1785394,Bleach the Movie: Hell Verse,2010,"['Action', 'Animation', 'Fantasy', 'Adventure']",94,"['Shueisha', 'Pierrot']",7.551,7.3,0.0,0.0,7.43
287,118301,tt1794796,"Inazuma Eleven the Movie: The Ultimate Force, Team Ogre, Attacks!",2010,"['Fantasy', 'Animation']",90,"['TOHO', 'OLM', 'LEVEL5']",7.6,6.6,0.0,0.0,7.1
288,47747,tt3868344,The Garden of Sinners: Epilogue,2010,"['Mystery', 'Animation', 'Fantasy']",33,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",6.39,6.4,0.0,0.0,6.39
289,698940,tt6163032,Naruto OVA 8: Naruto x UT,2011,['Animation'],6,['Pierrot'],7.5,6.6,0.0,0.0,7.05
290,137227,tt1851909,Doraemon: Nobita and the New Steel Troops: Winged Angels,2011,"['Animation', 'Adventure', 'Family', 'Science Fiction', 'Fantasy', 'Comedy']",108,"['Shin-Ei Animation', 'Shogakukan-Shueisha Productions', 'ADK', 'TV Asahi', 'Shogakukan', 'Fujiko Productions']",7.3,8.1,0.0,0.0,7.7
291,79082,tt1865467,One Piece 3D: Straw Hat Chase,2011,"['Animation', 'Adventure']",30,['Toei Animation'],6.732,6.4,0.0,0.0,6.57
292,77617,tt1840372,Detective Conan: Quarter of Silence,2011,"['Animation', 'Action', 'Crime', 'Mystery']",109,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions']",7.1,6.6,0.0,0.0,6.85
293,203101,tt5799076,High School of the Dead: Drifters of the Dead,2011,"['Comedy', 'Animation', 'Adventure', 'Horror']",18,"['AT-X', 'Madhouse']",7.442,5.5,0.0,0.0,6.47
294,74842,tt1849027,Legend of the Millennium Dragon,2011,"['Animation', 'Adventure', 'Fantasy']",98,['Pierrot'],6.008,5.7,0.0,0.0,5.85
295,79707,tt1839494,Children Who Chase Lost Voices,2011,"['Animation', 'Adventure', 'Fantasy', 'Family']",116,"['CoMix Wave Films', 'Media Factory']",7.2,7.1,0.0,0.0,7.15
296,115969,tt1686865,Buddha: The Great Departure,2011,"['Adventure', 'Animation', 'Drama', 'History']",111,"['Toei Animation', 'Tezuka Productions', 'Toei Company', 'Kinoshita Group', 'Warner Bros. Japan', 'Toei Video Company', 'Kaga Electronics', 'Yomiuri Shimbun Company']",7.465,6.3,0.0,0.0,6.88
297,95170,tt1974262,Heaven's Lost Property the Movie: The Angeloid of Clockwork,2011,"['Animation', 'Comedy', 'Fantasy', 'Romance']",97,"['THE KLOCKWORX', 'Glovision', 'NTT Docomo', 'Anime International Company', 'KADOKAWA Shoten', 'AIC A.S.T.A.']",7.0,7.0,0.0,0.0,7.0
298,80518,tt1776196,Fullmetal Alchemist: The Sacred Star of Milos,2011,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Science Fiction']",110,"['BONES', 'Aniplex', 'Square Enix', 'MBS', 'Shochiku', 'TBS', 'dentsu']",6.8,6.8,8.3,5.4,6.83
299,115223,tt1961324,Pokémon the Movie: Black - Victini and Reshiram,2011,"['Animation', 'Family', 'Adventure', 'Drama', 'Fantasy']",88,"['Media Factory', 'OLM', 'Pikachu Project', 'Production I.G', 'Shogakukan-Shueisha Productions', 'TV Tokyo', 'XEBEC', 'TakaraTomy', 'jeki', 'Shogakukan', 'The Pokémon Company']",6.588,5.6,0.0,0.0,6.09
300,88557,tt1739212,Pokémon the Movie: White - Victini and Zekrom,2011,"['Animation', 'Family', 'Adventure', 'Drama', 'Fantasy']",97,"['OLM', 'Pikachu Project', 'Production I.G', 'Shogakukan-Shueisha Productions', 'TV Tokyo', 'XEBEC', 'Shogakukan', 'Media Factory', 'TakaraTomy', 'jeki', 'The Pokémon Company']",6.503,5.7,0.0,0.0,6.1
301,83389,tt1798188,From Up on Poppy Hill,2011,"['Animation', 'Drama']",91,"['Studio Ghibli', 'Mitsubishi', 'Kodansha', 'KDDI', 'Hakuhodo DY Media Partners']",7.53,7.4,8.7,7.1,7.68
302,79516,tt2005363,TEKKEN: Blood Vengeance,2011,"['Action', 'Animation', 'Science Fiction']",100,"['Digital Frontier', 'Bandai Namco Entertainment']",6.76,5.8,0.0,0.0,6.28
303,189349,tt6163050,Naruto OVA 9: Chunin Exam on Fire! and Naruto vs. Konohamaru!,2011,"['Animation', 'Action']",14,['Pierrot'],7.3,6.8,0.0,0.0,7.05
304,75624,tt1999167,Naruto Shippuden the Movie: Blood Prison,2011,"['Thriller', 'Animation', 'Action', 'Comedy', 'Horror', 'Mystery']",108,"['Aniplex', 'Densetsu', 'Pierrot', 'Bandai', 'Shueisha', 'TV Tokyo']",7.3,7.1,0.0,0.0,7.2
305,73530,tt2048804,Mardock Scramble: The Second Combustion,2011,"['Animation', 'Science Fiction']",64,"['GoHands', 'BROSTA TV', 'Aniplex']",6.326,6.3,0.0,0.0,6.31
306,92321,tt2061702,Hotarubi no Mori e,2011,"['Romance', 'Animation', 'Fantasy']",45,"[""Brain's Base""]",8.253,7.8,0.0,0.0,8.03
307,93013,tt2113091,The Princess and the Pilot,2011,"['Adventure', 'Animation', 'Drama', 'Romance']",99,['Madhouse'],7.8,7.0,0.0,0.0,7.4
308,120811,tt1909796,K-ON! The Movie,2011,"['Animation', 'Family', 'Adventure', 'Comedy', 'Music']",110,"['Kyoto Animation', 'Shochiku', 'TBS', 'movic', 'Pony Canyon']",7.9,7.7,0.0,0.0,7.8
309,120475,tt2980736,Dragon Ball: Episode of Bardock,2011,"['Action', 'Animation', 'Science Fiction']",20,['Toei Animation'],7.038,7.5,0.0,0.0,7.27
310,113082,tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,2012,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Drama', 'Horror']",76,"['Beyond C.', 'Graphinica', 'STUDIO4℃', 'Warner Bros. Japan']",7.2,7.5,0.0,0.0,7.35
311,94684,tt1857718,Gyo: Tokyo Fish Attack,2012,"['Animation', 'Horror']",70,"['ufotable', 'Aniplex', 'THE KLOCKWORX', 'Shogakukan']",5.4,5.5,0.0,0.0,5.45
312,699254,tt5235126,Naruto OVA 10: Uchiha Madara vs Senju Hashirama,2012,['Animation'],10,[],6.5,7.5,0.0,0.0,7.0
313,160642,tt2271315,Doraemon: Nobita and the Island of Miracles – Animal Adventure,2012,"['Family', 'Animation', 'Adventure', 'Fantasy', 'Comedy', 'Science Fiction']",100,"['Shin-Ei Animation', 'Shogakukan-Shueisha Productions', 'ADK', 'TV Asahi', 'Shogakukan', 'Fujiko Productions']",6.8,6.7,0.0,0.0,6.75
314,122583,tt2131586,Detective Conan: The Eleventh Striker,2012,"['Animation', 'Mystery', 'Action']",110,"['TMS Entertainment', 'TOHO']",6.819,6.4,0.0,0.0,6.61
315,100271,tt1853614,A Letter to Momo,2012,"['Comedy', 'Fantasy', 'Animation', 'Drama', 'Family']",120,"['TBS', 'KADOKAWA', 'Production I.G', 'KADOKAWA Shoten', 'Bandai Visual', 'CBC', 'Chugoku Broadcasting', 'Horipro', 'MBS', 'OLM', 'Tokyu Recreation', 'Yahoo! Japan', 'jeki']",7.328,7.2,8.0,6.5,7.26
316,171823,tt1941466,Blood-C: The Last Dark,2012,"['Animation', 'Action', 'Horror', 'Science Fiction']",106,['Production I.G'],7.1,6.1,0.0,0.0,6.6
317,288737,tt3124800,See Me After Class,2012,"['Animation', 'Comedy']",25,"['GoHands', 'Media Factory']",7.226,5.8,0.0,0.0,6.51
318,118412,tt2358911,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy']",98,"['Beyond C.', 'Graphinica', 'STUDIO4℃']",7.3,7.7,0.0,0.0,7.5
319,150213,tt2549540,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012,"['Family', 'Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",72,"['jeki', 'OLM', 'Pikachu Project', 'Shogakukan-Shueisha Productions', 'TV Tokyo', 'The Pokémon Company', 'TakaraTomy', 'Shogakukan']",6.331,5.5,0.0,0.0,5.92
320,110420,tt2140203,Wolf Children,2012,"['Animation', 'Family', 'Drama', 'Fantasy']",117,"['Studio Chizu', 'Madhouse', 'Nippon Television Network Corporation', 'KADOKAWA Shoten', 'VAP', 'D.N. Dream Partners', 'Yomiuri Telecasting Corporation', 'TOHO']",8.2,8.1,9.5,7.6,8.35
321,118406,tt2290828,Road to Ninja: Naruto the Movie,2012,"['Animation', 'Fantasy', 'Action']",109,"['dentsu', 'Aniplex', 'Shueisha', 'TV Tokyo', 'Pierrot', 'TOHO', 'Bandai Visual']",7.362,7.6,0.0,0.0,7.48
322,185526,tt3354096,Code Geass: Akito the Exiled 1: The Wyvern Arrives,2012,"['Action', 'Science Fiction', 'Animation', 'War']",51,['SUNRISE'],6.197,6.6,0.0,0.0,6.4
323,135531,tt2085795,Fairy Tail: Phoenix Priestess,2012,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']",86,"['A-1 Pictures', 'dentsu', 'Kodansha', 'Pony Canyon', 'TV Tokyo', 'Shochiku']",7.3,7.0,0.0,0.0,7.15
324,215180,tt2598466,One Piece Episode of Nami: Tears of a Navigator and the Bonds of Friends,2012,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'TV Movie']",105,['Toei Animation'],6.89,8.0,0.0,0.0,7.45
325,133121,tt1753496,Resident Evil: Damnation,2012,"['Action', 'Animation', 'Science Fiction', 'Horror']",100,"['Digital Frontier', 'Capcom', 'Sony Pictures']",6.9,6.4,10.0,0.0,7.77
326,181656,tt2328505,Asura,2012,"['Animation', 'Drama', 'History', 'Horror']",76,['Toei Animation'],7.2,6.6,0.0,0.0,6.9
327,122662,tt2423504,Mardock Scramble: The Third Exhaust,2012,"['Animation', 'Science Fiction']",68,"['Aniplex', 'GoHands', 'BROSTA TV']",6.559,6.4,0.0,0.0,6.48
328,152042,tt2205948,Puella Magi Madoka Magica the Movie Part I: Beginnings,2012,"['Thriller', 'Animation', 'Fantasy']",131,['SHAFT'],7.467,7.6,0.0,0.0,7.53
329,152044,tt2194724,Puella Magi Madoka Magica the Movie Part II: Eternal,2012,"['Thriller', 'Animation', 'Fantasy']",109,['SHAFT'],7.491,7.9,0.0,0.0,7.7
330,127544,tt2078523,009 Re:Cyborg,2012,"['Action', 'Animation', 'Science Fiction']",103,"['Production I.G', 'Sanzigen', 'Ishimori Production', 'AMAZONLATERNA', 'Nippon Television Network Corporation', 'VAP', 'T-JOY', 'AMAZONLATERNA']",7.005,5.8,1.7,0.0,4.83
331,75629,tt0860907,Evangelion: 3.0 You Can (Not) Redo,2012,"['Animation', 'Science Fiction', 'Action', 'Drama']",96,['khara'],7.198,6.9,45/10,4.5,6.2
332,176983,tt2375379,One Piece Film: Z,2012,"['Animation', 'Fantasy', 'Action', 'Adventure']",108,"['Toei Animation', 'Yasahi-Mation Productions', 'Toei Company', 'Fuji Television Network', 'Shueisha', 'Bandai']",7.492,7.7,0.0,0.0,7.6
333,172329,tt3354344,One Piece: Episode of Luffy - Hand Island Adventure,2012,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']",102,"['Toei Animation', 'Fuji Television Network']",6.713,7.4,0.0,0.0,7.06
334,201223,tt3028018,Blue Exorcist: The Movie,2012,"['Animation', 'Fantasy', 'Mystery', 'Horror', 'Action']",88,"['A-1 Pictures', 'Aniplex', 'Shueisha', 'MBS', 'movic', 'dentsu', 'TOHO', 'TBS', 'Bandai', 'Bandai Namco Games']",7.246,7.1,0.0,0.0,7.17
335,211755,tt2918988,Hunter x Hunter: Phantom Rouge,2013,"['Animation', 'Adventure', 'Fantasy', 'Action']",97,['Madhouse'],7.0,6.6,0.0,0.0,6.8
336,144288,tt2358913,Berserk: The Golden Age Arc III - The Advent,2013,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy']",110,"['Beyond C.', 'Warner Bros. Pictures', 'STUDIO4℃']",7.6,7.8,0.0,0.0,7.7
337,222715,tt3300814,Someone's Gaze,2013,"['Animation', 'Drama', 'Science Fiction']",7,['CoMix Wave Films'],7.078,7.2,0.0,0.0,7.14
338,219250,tt3163844,A Certain Magical Index: The Miracle of Endymion,2013,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Science Fiction', 'Music']",90,"['Geneon Universal Entertainment', 'J.C.STAFF', 'Square Enix', 'Warner Bros. Japan', 'ASCII Media Works', 'AT-X']",7.0,6.4,0.0,0.0,6.7
339,186919,tt2807626,Death Billiards,2013,"['Animation', 'Drama', 'Mystery']",25,['Madhouse'],7.269,7.4,0.0,0.0,7.33
340,182131,tt2704454,Little Witch Academia,2013,"['Action', 'Animation', 'Comedy', 'Fantasy']",26,['TRIGGER'],7.151,7.3,0.0,0.0,7.23
341,126963,tt2263944,Dragon Ball Z: Battle of Gods,2013,"['Animation', 'Action', 'Science Fiction']",85,"['Bandai Namco Games', 'Toei Animation', 'Fuji Television Network', 'Shueisha', 'Toei Company', 'Fox International Productions Japan', 'Bandai']",6.806,7.1,8.9,0.0,7.6
342,228805,tt3303446,Detective Conan: Private Eye in the Distant Sea,2013,"['Animation', 'Action', 'Drama']",110,"['TMS Entertainment', 'TOHO', 'Yomiuri Telecasting Corporation', 'Shogakukan', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions', 'V1 studio']",6.603,6.5,0.0,0.0,6.55
343,225745,tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,"['Science Fiction', 'Animation', 'Drama']",90,"['Cinema Sunshine', 'Frontier Works', 'Media Factory', 'movic', 'White Fox', 'KADOKAWA', 'AT-X', 'MAGES.']",7.6,7.8,0.0,0.0,7.7
344,169934,tt2654124,Iron Man: Rise of Technovore,2013,"['Science Fiction', 'Animation', 'Action']",88,"['Sony Pictures', 'Madhouse']",6.137,5.3,0.0,0.0,5.72
345,165718,tt2753048,Kick-Heart,2013,"['Animation', 'Comedy', 'Romance']",13,['Production I.G'],5.982,6.8,0.0,0.0,6.39
346,184608,tt2431934,Saint☆Young Men,2013,"['Animation', 'Comedy']",90,"['A-1 Pictures', 'TOHO', 'Kodansha', 'Aniplex']",7.693,6.7,0.0,0.0,7.2
347,198375,tt2591814,The Garden of Words,2013,"['Animation', 'Drama', 'Romance']",46,['CoMix Wave Films'],7.579,7.4,0.0,0.0,7.49
348,196761,tt2573198,Hal,2013,"['Animation', 'Romance']",60,"['WIT STUDIO', 'Production I.G', 'Shochiku', 'Pony Canyon']",7.017,6.6,0.0,0.0,6.81
349,196750,tt2636124,Ghost in the Shell: Arise - Border 1: Ghost Pain,2013,"['Action', 'Animation', 'Crime', 'Science Fiction']",58,"['Bandai Visual', 'TOHO', 'Production I.G', 'Kodansha', 'FlyingDog', 'dentsu']",7.0,7.1,0.0,0.0,7.05
350,245917,tt2374144,Gintama: The Final Chapter - Be Forever Yorozuya,2013,"['Action', 'Comedy', 'Animation']",110,"['TV Tokyo', 'Aniplex', 'SUNRISE', 'dentsu', 'Bandai Visual']",8.0,8.3,0.0,0.0,8.15
351,227679,tt3257582,Pokémon the Movie: Genesect and the Legend Awakened,2013,"['Action', 'Adventure', 'Animation', 'Family']",96,"['The Pokémon Company', 'OLM', 'Shogakukan', 'TV Tokyo', 'TakaraTomy', 'jeki', 'Shogakukan-Shueisha Productions', 'Pikachu Project']",6.3,5.4,0.0,0.0,5.85
352,252520,tt3392330,Short Peace,2013,['Animation'],68,['SUNRISE'],6.432,6.8,10.0,0.0,7.74
353,149870,tt2013293,The Wind Rises,2013,"['Drama', 'Animation', 'Romance', 'History']",126,"['Studio Ghibli', 'Nippon Television Network Corporation', 'dentsu', 'Hakuhodo DY Media Partners', 'The Walt Disney Company (Japan)', 'd-rights', 'TOHO']",7.792,7.8,8.8,8.3,8.17
354,255413,tt2323836,anohana: The Flower We Saw That Day - The Movie,2013,"['Animation', 'Drama']",99,['A-1 Pictures'],7.476,7.3,0.0,0.0,7.39
355,192577,tt2668134,Space Pirate Captain Harlock,2013,"['Animation', 'Science Fiction']",115,"['Toei Animation', 'Marza Animation Planet']",6.611,6.4,0.0,0.0,6.51
356,214553,tt3203996,"Love, Chunibyo & Other Delusions! Rikka Version",2013,"['Comedy', 'Animation', 'Drama', 'Romance']",97,"['TBS', 'Chunibyo Demo Production Committee', 'Kyoto Animation', 'Lantis', 'Pony Canyon']",7.2,6.4,0.0,0.0,6.8
357,212161,tt3354254,Code Geass: Akito the Exiled 2: The Wyvern Divided,2013,"['Action', 'Animation', 'Science Fiction']",60,['SUNRISE'],6.23,6.8,0.0,0.0,6.52
358,212156,tt2983564,The Garden of Sinners: Future Gospel,2013,"['Animation', 'Science Fiction']",89,"['ufotable', 'Aniplex', 'Seikaisha', 'Kodansha', 'TYPE-MOON']",7.3,7.2,0.0,0.0,7.25
359,698916,tt6163054,Naruto OVA 11: Sunny Side Battle,2013,"['Action', 'Animation', 'Comedy']",11,[],7.634,6.7,0.0,0.0,7.17
360,212162,tt2457282,Puella Magi Madoka Magica the Movie Part III: Rebellion,2013,"['Mystery', 'Animation', 'Fantasy']",117,['SHAFT'],7.7,7.9,0.0,0.0,7.8
361,212167,tt2981768,Patema Inverted,2013,"['Animation', 'Science Fiction', 'Adventure', 'Drama']",98,"['Purple Cow Studios Japan', 'STUDIO RIKKA', 'Asmik Ace', 'Good Smile Company', 'KADOKAWA', 'Directions']",7.37,7.3,7.3,6.6,7.14
362,242546,tt3306776,Bayonetta: Bloody Fate,2013,"['Animation', 'Action', 'Fantasy']",91,"['GONZO', 'Graphinica', 'Avex Entertainment']",6.85,5.7,0.0,0.0,6.28
363,212153,tt3198652,Persona 3 the Movie: #1 Spring of Birth,2013,"['Adventure', 'Animation', 'Fantasy']",98,"['Anime International Company', 'Atlus', 'Aniplex', 'AIC A.S.T.A.']",7.2,6.6,0.0,0.0,6.9
